Timestamp:,2022-01-31T13:47:37.405364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Laser line number: ,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Laser line name:, STATION2CREP_100 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Laser image name:, STATION2CREP ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Starting X:,72366.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Starting Y:,77661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Starting Z:,32127.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Spot size:,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Spot spacing:,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Number of shots:,2514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Direction of ablation:,0,Left to Right ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Cycle time (ms),x [um],y [um],23Na cps,24Mg cps,27Al cps,28Si cps,29Si cps,30Si cps,31P cps,39K cps,43Ca cps,44Ca cps,45Sc cps,48Ca cps,49Ti cps,51V cps,52Cr cps,55Mn cps,56Fe cps,59Co cps,60Ni cps,63Cu cps,64Zn cps,69Ga cps,72Ge cps,75As cps,80Se cps,84Sr cps,85Rb cps,86Sr cps,88Sr cps,89Y cps,90Zr cps,93Nb cps,95Mo cps,101Ru cps,103Rh cps,105Pd cps,107Ag cps,111Cd cps,115In cps,120Sn cps,123Sb cps,124Te cps,133Cs cps,138Ba cps,139La cps,140Ce cps,141Pr cps,146Nd cps,149Sm cps,153Eu cps,157Gd cps,159Tb cps,163Dy cps,165Ho cps,166Er cps,169Tm cps,172Yb cps,175Lu cps,178Hf cps,181Ta cps,182W cps,185Re cps,189Os cps,193Ir cps,195Pt cps,197Au cps,202Hg cps,205Tl cps,208Pb cps,209Bi cps,232Th cps,238U cps
41476.7576,73291.42,77661,82.21,0,62.27,832.14,185.54,687.62,122.06,0,0,0,0,0,0,9.56,0,0,35.14,0,139.7,0,0,0,0,8.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41489.54,73296.42,77661,212.87,19.08,0,547.46,298.62,516.21,86.1,0,0,34.75,0,0,0,0,0,0,0,0,48.58,0,0,0,0,35.25,0,0,0,0,75.6,0,0,0,0,0,0,0,92.94,0,0,19.6,21.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.88,0,0,0,0,24.05,0,0
41502.3224,73301.42,77661,530.48,0,20.55,376.63,230.57,110.59,0,0,0,0,0,0,0,0,42.6,0,105.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.48,0,0
41514.0396,73306.42,77661,523.77,12.9,0,1119.3,245.32,302.27,148.24,0,0,56.94,0,0,0,0,51.42,0,172.25,0,15.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.7,0,0,0,0,0
41526.822,73311.42,77661,192.69,0,0,1311.1,65.05,365.83,22.55,0,0,34.97,0,0,0,0,15.4,0,169.61,0,0,0,0,0,0,70.85,0,0,38.61,0,0,0,0,0,0,0,0,0,18.96,0,0,30.03,0,0,10.56,0,0,0,0,0,0,18.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41539.6044,73316.42,77661,111.18,0,0,2368.95,102.7,126.7,95.61,0,13.9,0,55.72,0,0,0,45,0,56.5,0,0,0,0,0,0,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41552.3868,73321.42,77661,663.55,62.86,0,934.41,412.87,199.02,44.01,0,0,0,11,0,0,0,0,14.2,209.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.44,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41564.104,73326.42,77661,175.2,28.64,0,1434.54,322.46,389.76,96.85,0,0,40.85,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.75,0,0,0,0,0,0,0,0,0,0,0,0,15.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41576.8864,73331.42,77661,137.55,95.25,0,1667.17,160.58,327.41,63.06,0,0,0,0,16.88,0,0,0,0,61.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9,0,8.44,0,0,0,0
41589.6688,73336.42,77661,201.51,18.9,0,1736.78,316.43,318.27,18.7,0,0,17.65,0,0,0,0,0,0,22.68,0,48.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1,0,0,0,0
41602.4512,73341.42,77661,187,0,0,431.09,88.07,231.26,42.43,0,45,35.23,47.18,0,0,0,77.41,66.64,12.24,0,0,0,0,0,0,0,0,0,0,0,31.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.15,0,0,0,0,0,0,0,0,0,0,0,0,0
41614.1684,73346.42,77661,675.09,0,0,435.96,260.81,119.01,70.28,0,67.6,0,0,0,0,0,91.87,48.1,50.7,0,11.1,0,0,0,0,17.55,0,0,0,0,0,0,0,0,0,0,0,0,70.05,0,0,87.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.55,0,0,0,0,0,0
41626.9508,73351.42,77661,162.98,0,0,365.48,274.08,272.04,16.4,0,0,0,0,26.68,0,0,83.2,0,0,0,40.2,0,0,0,0,33.72,0,0,12.64,0,0,0,0,0,0,0,0,0,91.64,0,0,28.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41639.7332,73356.42,77661,340.63,0,0,775.02,121.99,46.7,84.49,0,0,0,0,0,0,0,44.25,20.1,55.77,0,60.7,33.6,0,0,0,44.1,0,0,31.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.95,0,0,0,0,0,0,0
41652.5156,73361.42,77661,365.3,0,0,1366.79,43.38,146.47,17.05,0,0,11.6,0,0,0,0,17.15,0,125.66,0,65.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41664.2328,73366.42,77661,218.81,0,0,1184.82,66.7,71.72,89.25,0,0,0,0,0,0,0,149.38,0,19.32,0,43.4,8.8,33.67,0,0,0,0,0,0,0,18.95,0,0,0,0,0,0,0,0,0,0,11.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41677.0152,73371.42,77661,199.39,31.4,0,680.4,43.47,137.14,108.87,0,0,20.55,13,0,0,0,0,0,19.12,0,0,26.1,0,0,0,12,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41689.7976,73376.42,77661,297.67,0,0,739.54,68.01,113.93,0,0,0,0,0,0,0,0,70.65,0,0,13,0,0,0,0,0,0,0,0,0,0,31.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41702.58,73381.42,77661,137.98,0,0,1654.24,78.99,262.3,53.69,0,0,0,0,0,0,0,0,0,104.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6,0,0,0,0,0,0,0,0,0
41714.2972,73386.42,77661,318.73,57.3,0,600.87,394.13,140.56,85.65,0,0,83.72,0,0,0,0,0,0,58.04,0,0,0,0,0,0,0,0,0,35.7,0,0,0,0,0,0,0,0,0,0,0,0,33.9,19,0,0,0,0,0,0,0,0,25.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41727.0796,73391.42,77661,572.1,0,0,384.75,257.3,522.25,8.45,0,0,78.8,0,0,0,0,180.75,0,83.1,24.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4,0,0,33.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.05,0,0,0,0,0,0,0,0,0,0
41739.862,73396.42,77661,417.83,0,0,909.06,145.33,177.95,138.45,0,0,0,0,0,0,0,40.3,0,0,0,0,0,0,0,40.82,0,0,0,48.44,0,40.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.15,0,12.3,0,0,0,0,0,0,0,0
41752.6444,73401.42,77661,219.89,0,0,1380.44,296.95,493.04,34.65,0,0,0,0,0,0,0,19.04,0,30.54,0,0,0,0,0,0,24.44,0,0,28.72,0,26.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,0,0,0,0,0
41764.3616,73406.42,77661,308.19,0,0,2701.61,335.62,503.46,92.46,0,0,0,0,0,0,0,11,0,43.99,0,0,0,0,0,0,0,0,0,0,0,13.48,0,0,0,0,0,0,0,0,8.8,0,0,15.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41777.144,73411.42,77661,255.74,0,0,1914.33,98.13,405.75,28.45,0,0,16.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,0,0,20.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41789.9264,73416.42,77661,310.3,0,0,608.84,486.16,146.15,10.8,0,0,28.14,0,0,0,0,104.45,0,45.18,0,0,0,0,0,0,101.26,0,0,0,0,38.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41802.7088,73421.42,77661,70.4,0,0,1724.18,199.37,653.8,49.66,0,0,0,0,0,0,0,470.42,0,0,0,0,0,0,0,0,9.28,0,0,17.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0
41814.426,73426.42,77661,369.89,0,0,771.31,111.24,374.77,54.2,0,0,10.28,0,0,0,0,297.08,0,146.74,0,0,0,0,0,0,0,0,53.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41827.2084,73431.42,77661,918.23,119.83,78.63,74389.1,2819.19,2945.58,177.38,0,0,24.55,0,0,0,0,1255.83,0,243.03,0,0,0,0,0,0,0,0,0,0,0,11.84,0,0,0,0,0,0,0,12.3,0,0,0,128.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41839.9908,73436.42,77661,368.31,156.7,75.25,59036.9,3224.5,2352.64,127.21,0,0,49.65,21.24,0,0,0,260.79,0,147.93,0,0,0,0,0,0,0,0,0,0,15.8,0,0,0,0,0,0,0,13.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6,0,0,0,0,0
41852.7732,73441.42,77661,1670.28,280.38,110.56,266779,14249.2,11976.3,319.99,0,0,0,0,0,0,0,42.96,0,159.12,0,21.6,0,0,0,0,0,0,0,0,0,15.05,0,0,0,0,0,0,0,0,0,0,0,0,0,23.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.16,0,0,0,0,0
41864.4904,73446.42,77661,446.98,108.33,20.64,111260,6905.6,5556.51,177.18,0,0,91.16,0,0,12.2,0,19.44,0,165.22,0,0,0,0,0,0,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41877.2728,73451.42,77661,1258.25,60,0,31363.4,1272.55,1046.8,129.05,0,0,0,0,0,0,0,34.45,0,86.15,0,0,0,12.64,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,46.48,0,0,0,0,33.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41890.0552,73456.42,77661,457.99,80.21,0,59402,2952.71,2132.51,29.2,0,13.65,21.4,0,0,0,0,0,0,176.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.71,0,0,0,0,0,0,0,0,13.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41902.8376,73461.42,77661,89.96,0,0,1505.22,445.35,800.66,12.44,0,12.7,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,11.2,0,0,0,0,0,0,0,85.35,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41914.5548,73466.42,77661,346.35,0,0,2330.77,453.17,110.76,32.28,0,0,11.36,0,0,0,0,32.84,0,12.9,0,24.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.75,9.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41927.3372,73471.42,77661,1190.51,143.47,206.42,253627,14941.8,11721.4,240.23,0,0,89.9,14.75,0,0,0,0,0,208.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41940.1196,73476.42,77661,5018.08,6004.03,386.11,467843,27033.2,21820.1,1672.79,0,0,80.69,35.36,32.2,0,0,29.92,26.1,206.79,0,13.55,70.14,0,0,0,15.9,0,0,0,67.47,13.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.48,0,0,0,0,0,0,17.2,0,0,0,0,0,0,0,0,0,0
41951.8368,73481.42,77661,4962.32,2621.72,206.35,407073,24335,18571.9,696.4,0,0,130.6,0,82.9,0,0,26.25,44.38,195.93,0,27.1,63.55,17.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41964.6192,73486.42,77661,718.46,193.77,13.25,87024.5,5227.42,4055.82,240.39,0,0,0,0,0,0,0,19.56,0,48.47,0,0,0,22,0,0,0,0,0,0,0,10.15,0,0,39.06,0,0,0,0,0,0,0,21.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41977.4016,73491.42,77661,30.65,0,0,2703.75,164.27,75.52,94.6,0,0,18.56,0,28.15,0,0,73.35,0,24.52,0,0,0,0,0,0,0,0,0,66.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.9,0,0,0,0,0,0,28.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41990.184,73496.42,77661,4590.21,1577.32,0,311946,16401.4,15301.7,1470.35,0,0,0,0,0,0,0,44.2,0,261.43,0,0,50.54,18.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42001.9012,73501.42,77661,733.23,311.61,0,110949,5915.29,4519.86,331.11,0,0,15.45,0,41.4,0,0,0,0,165.5,0,37.57,0,0,0,0,0,0,0,15.15,0,0,0,0,0,0,0,0,18.1,0,0,0,0,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42014.6836,73506.42,77661,8050.26,967.53,252.53,337246,19515.1,14601.7,2666.88,0,0,112.57,0,0,0,0,0,0,1112.77,0,19.52,0,0,0,0,0,0,0,42.55,0,27.28,0,0,0,0,0,0,37.57,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.65,0,0,0,0,0,0,0,0,0,0,0
42027.466,73511.42,77661,9289.55,1916.87,540.26,1.51E+06,91792.8,69969,8369.59,0,0,313.06,29.05,0,0,0,50.47,0,495.6,0,17.15,17.72,26.95,0,0,12.5,0,0,0,0,82.66,0,0,0,0,0,0,0,0,0,0,0,22.95,0,0,25.85,0,0,0,0,51.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.89,0,0,0,0,0,0
42040.2484,73516.42,77661,12196.4,2214.92,903.84,1.25E+06,72660.6,56014.5,13176.9,0,0,171.66,56.04,98.27,62.16,0,202.28,14.85,697.44,0,0,54.5,16.64,0,0,38.88,0,0,0,0,126.47,0,0,0,0,0,0,0,28.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42051.9656,73521.42,77661,6199.29,1198.26,304.47,750830,45113.2,36220.2,4166.12,0,0,43.03,92.88,147.25,0,0,77.1,11.6,235.51,0,35.88,30.81,11.76,0,0,0,39.65,0,0,0,46.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42064.748,73526.42,77661,1489.8,338.28,57.75,272087,15418.1,10268,1729.52,0,0,8.76,0,0,0,0,0,0,66.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.45,0,0,0,0,0
42077.5304,73531.42,77661,297.42,0,0,38075.7,1344.84,913.97,172.25,0,49.95,111.45,0,0,0,0,0,0,43.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.18,0,0,0,15.95,32.3,20.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42090.3128,73536.42,77661,735.95,0,0,20418,1113.23,351.58,16.25,0,0,0,0,0,0,0,0,46.95,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7,0,0,12.52,25.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.96,0,0,0,0,0,0,0,0,0,0
42102.03,73541.42,77661,115.79,54.99,0,889.48,40.36,206.75,83.15,0,0,0,0,0,0,0,0,0,49.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42114.8124,73546.42,77661,397.3,0,0,832.91,452.71,724.55,16.95,0,0,68.85,0,0,0,0,0,158.65,351.2,0,22.35,0,0,0,0,41.47,0,0,0,0,22.6,0,0,0,0,0,0,62.85,0,0,0,0,0,0,0,0,0,0,0,0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1,0,0,0,0
42127.5948,73551.42,77661,199.94,0,0,497.34,72.21,469.43,49.53,0,0,0,0,0,0,0,16.65,0,15.72,0,0,0,15.05,0,0,12.7,0,0,0,0,12.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42140.3772,73556.42,77661,97.25,0,0,108.31,45.12,408.99,125.43,0,0,0,0,0,0,0,0,0,11.08,0,0,0,0,0,0,0,0,0,0,0,45.08,0,0,0,0,0,0,26.32,0,0,0,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42152.0944,73561.42,77661,212.04,0,0,1083.65,69.42,156.76,83.96,0,20.44,0,0,0,0,0,0,0,38.29,0,0,0,0,0,0,7.8,0,0,0,0,13.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42164.8768,73566.42,77661,176.21,0,0,574.51,442.17,255.02,131.05,0,0,11.75,0,0,0,0,87.5,0,91.45,0,0,0,0,0,0,0,0,0,16.76,0,0,0,0,0,0,0,0,0,17.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42177.6592,73571.42,77661,31284.9,3392.64,61.78,564096,131432,103529,12683.4,0,0,259.63,0,310.57,0,0,71.37,0,2500.94,0,324.9,189.25,0,0,0,18.3,50.96,0,0,0,29.38,0,0,0,0,0,0,0,0,0,0,12.05,33.45,0,0,36.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.2
42190.4416,73576.42,77661,254.8,0,0,3320.63,242.47,427.55,41.44,0,0,0,0,0,0,0,19.56,0,45.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.34,0,0,37.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42202.1588,73581.42,77661,203.69,0,12.32,6473.71,504.46,848.8,128.94,0,0,34.02,0,0,0,0,0,0,45.24,0,0,8.76,0,0,0,42.6,0,0,22,0,0,34.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.35,0,0,0,0,0,0,0,0,0,0,0,0,0,18.28,0,0,0,0,0,0,0
42214.9412,73586.42,77661,7245.68,410.1,38.5,516848,30710.4,22441.5,1172.53,0,0,0,143.33,16.6,0,0,46.35,0,41.34,0,0,21.9,48.45,0,0,0,0,0,0,0,12.84,0,0,0,0,0,0,0,12.85,0,0,0,0,0,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42227.7236,73591.42,77661,1069.39,47.28,88.36,110989,5691.98,4333.28,134.43,0,0,91.95,79.92,0,0,0,48.25,0,128.38,0,0,0,20.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42240.506,73596.42,77661,59.27,13.76,0,6725.97,215.38,114,53.86,0,0,20.84,0,0,0,0,13.85,0,12.64,0,18.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.65,0,0,0,0,0,0
42252.2232,73601.42,77661,222.67,0,0,1253.11,128.28,528.9,106.46,0,0,0,0,0,0,0,0,0,209.27,0,36.2,0,0,0,0,0,0,0,0,0,13.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42265.0056,73606.42,77661,16922.7,1771.81,20.76,548655,68644.8,55578.3,919.26,0,0,81.94,110.8,176.6,0,0,71.39,9.48,2200.36,0,0,0,29.78,0,0,19.5,0,0,12.56,0,48.72,0,0,0,0,0,0,54.75,30,0,0,36.92,77.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.15,0,0,0,0,0,0,0,0,0,0,0,9.92,0,0,0
42277.788,73611.42,77661,374.84,0,0,7333.57,321.79,320.71,43.26,0,0,79.52,0,0,0,0,18.56,0,60.08,0,10.3,0,0,0,0,31.2,0,0,15.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42290.5704,73616.42,77661,832.23,1125.47,226.05,28626,1225.85,804.44,140.76,0,0,237.46,0,0,0,0,0,13.1,201.22,0,0,0,0,0,0,53.1,0,0,0,0,48.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7,0,0,0,0,0,0,0
42302.2876,73621.42,77661,261.53,227.31,55.74,17325.7,289.11,989.83,116.13,0,0,40.25,0,0,0,0,0,19.96,55.58,0,0,0,0,0,0,0,0,0,0,0,19.85,0,0,0,0,0,0,0,58.51,0,0,0,0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42315.07,73626.42,77661,151.16,0,0,4589.41,65.15,387.25,173.87,0,0,0,0,0,0,0,42.45,0,215.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.45,0,0,37.44,0,35.5,0,0,0,11.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
